"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"240",240,"bugzilla","Fold-51","Rep-1","SimpleLogistic","R-ad",0.77879255503417,0.796172309082513,0.52212389380531
"241",241,"bugzilla","Fold-51","Rep-1","SimpleLogistic","R-ee",0.77879255503417,0.798575501176024,0.530973451327434
"242",242,"bugzilla","Fold-51","Rep-1","SimpleLogistic","R-dd",0.77879255503417,0.726743042566648,0.504424778761062
"243",243,"bugzilla","Fold-51","Rep-1","LMT","R-non-EA",0.782445753157182,0.611122287484486,0.194690265486726
"244",244,"bugzilla","Fold-51","Rep-1","LMT","R-ad",0.782445753157182,0.813846872018311,0.548672566371681
"245",245,"bugzilla","Fold-51","Rep-1","LMT","R-ee",0.782445753157182,0.821713752077305,0.548672566371681
"246",246,"bugzilla","Fold-51","Rep-1","LMT","R-dd",0.782445753157182,0.793033022148147,0.575221238938053
"247",247,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-non-EA",0.523163165685132,0.384425898342886,0.123893805309735
"248",248,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-ad",0.523163165685132,0.749746512946371,0.442477876106195
"249",249,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-ee",0.523163165685132,0.755446580461553,0.460176991150442
"250",250,"bugzilla","Fold-51","Rep-1","RBFNetwork","R-dd",0.523163165685132,0.686745113664944,0.433628318584071
"251",251,"bugzilla","Fold-51","Rep-1","JRip","R-non-EA",0.697099486662678,0.667270748618133,0.336283185840708
"252",252,"bugzilla","Fold-51","Rep-1","JRip","R-ad",0.697099486662678,0.796987195717723,0.557522123893805
"253",253,"bugzilla","Fold-51","Rep-1","JRip","R-ee",0.697099486662678,0.787067543959211,0.513274336283186
"254",254,"bugzilla","Fold-51","Rep-1","JRip","R-dd",0.697099486662678,0.763516666085695,0.557522123893805
"255",255,"bugzilla","Fold-51","Rep-1","Logistic","R-non-EA",0.776556545838189,0.602685192464798,0.176991150442478
"256",256,"bugzilla","Fold-51","Rep-1","Logistic","R-ad",0.776556545838189,0.795714064361419,0.52212389380531
"257",257,"bugzilla","Fold-51","Rep-1","Logistic","R-ee",0.776556545838189,0.80253589730389,0.530973451327434
"258",258,"bugzilla","Fold-51","Rep-1","Logistic","R-dd",0.776556545838189,0.716980977570408,0.495575221238938
"259",259,"bugzilla","Fold-51","Rep-1","RandomForest","R-non-EA",0.75092117280257,0.584448706963717,0.230088495575221
"260",260,"bugzilla","Fold-51","Rep-1","RandomForest","R-ad",0.75092117280257,0.77099372736874,0.451327433628319
"261",261,"bugzilla","Fold-51","Rep-1","RandomForest","R-ee",0.75092117280257,0.815343942030743,0.539823008849557
"262",262,"bugzilla","Fold-51","Rep-1","RandomForest","R-dd",0.75092117280257,0.691126431552229,0.469026548672566
"263",263,"bugzilla","Fold-51","Rep-1","SMO","R-non-EA",0.705334928983088,0.638793221286307,0.300884955752212
"264",264,"bugzilla","Fold-51","Rep-1","SMO","R-ad",0.705334928983088,0.721107253848426,0.504424778761062
"265",265,"bugzilla","Fold-51","Rep-1","SMO","R-ee",0.705334928983088,0.721107253848426,0.504424778761062
"266",266,"bugzilla","Fold-51","Rep-1","SMO","R-dd",0.705334928983088,0.721107253848426,0.504424778761062
"267",267,"bugzilla","Fold-51","Rep-1","J48","R-non-EA",0.725758196075961,0.562763986560205,0.168141592920354
"268",268,"bugzilla","Fold-51","Rep-1","J48","R-ad",0.725758196075961,0.776138096216685,0.495575221238938
"269",269,"bugzilla","Fold-51","Rep-1","J48","R-ee",0.725758196075961,0.807259343490552,0.52212389380531
"270",270,"bugzilla","Fold-51","Rep-1","J48","R-dd",0.725758196075961,0.818078896742308,0.575221238938053
"271",271,"bugzilla","Fold-51","Rep-1","Ridor","R-non-EA",0.61392624318962,0.638857498198326,0.31858407079646
"272",272,"bugzilla","Fold-51","Rep-1","Ridor","R-ad",0.61392624318962,0.799436005733898,0.513274336283186
"273",273,"bugzilla","Fold-51","Rep-1","Ridor","R-ee",0.61392624318962,0.799436005733898,0.513274336283186
"274",274,"bugzilla","Fold-51","Rep-1","Ridor","R-dd",0.61392624318962,0.799442226251237,0.513274336283186
"275",275,"bugzilla","Fold-51","Rep-1","IBk","R-non-EA",0.73698548168677,0.587741435375473,0.221238938053097
"276",276,"bugzilla","Fold-51","Rep-1","IBk","R-ad",0.73698548168677,0.763607900560466,0.495575221238938
"277",277,"bugzilla","Fold-51","Rep-1","IBk","R-ee",0.73698548168677,0.80639883849485,0.539823008849557
"278",278,"bugzilla","Fold-51","Rep-1","IBk","R-dd",0.73698548168677,0.631662434306473,0.407079646017699
"279",279,"bugzilla","Fold-51","Rep-1","NS.UP","R-unsup",0.45030390829213,0.198569279893513,0
"280",280,"bugzilla","Fold-51","Rep-1","ND.UP","R-unsup",0.443217963656977,0.212387122320688,0
"281",281,"bugzilla","Fold-51","Rep-1","NF.UP","R-unsup",0.382861461909111,0.354880511533005,0
"282",282,"bugzilla","Fold-51","Rep-1","Entropy.UP","R-unsup",0.414228576827386,0.378105849899836,0
"283",283,"bugzilla","Fold-51","Rep-1","LT.UP","R-unsup",0.619941422857683,0.589213621970922,0.256637168141593
"284",284,"bugzilla","Fold-51","Rep-1","FIX.UP","R-unsup",0.432289862375209,0.0271919548011362,0.0353982300884956
"285",285,"bugzilla","Fold-51","Rep-1","NDEV.UP","R-unsup",0.524344156457658,0.555882017224541,0.247787610619469
"286",286,"bugzilla","Fold-51","Rep-1","AGE.UP","R-unsup",0.652190344219444,0.695611424032632,0.327433628318584
"287",287,"bugzilla","Fold-51","Rep-1","NUC.UP","R-unsup",0.420039051428212,0.360404331308546,0.0176991150442478
"288",288,"bugzilla","Fold-51","Rep-1","EXP.UP","R-unsup",0.538279847573458,0.544110726900412,0.221238938053097
"289",289,"bugzilla","Fold-51","Rep-1","REXP.UP","R-unsup",0.527887128775234,0.53963195454168,0.238938053097345
"290",290,"bugzilla","Fold-51","Rep-1","SEXP.UP","R-unsup",0.516707082795326,0.551266395240123,0.212389380530973
"291",291,"bugzilla","Fold-61","Rep-1","EALR","EALR",0.565113500597372,0.619888690058839,0.330645161290323
"293",293,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-non-EA",0.675836320191159,0.473476372132637,0.153225806451613
"294",294,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-ad",0.675836320191159,0.612306109367204,0.25
"295",295,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-ee",0.675836320191159,0.729721941757872,0.443548387096774
"296",296,"bugzilla","Fold-61","Rep-1","NaiveBayes","R-dd",0.675836320191159,0.473875073778173,0.233870967741935
"297",297,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-non-EA",0.638216845878136,0.488860820303074,0.17741935483871
"298",298,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-ad",0.638216845878136,0.737996813914592,0.403225806451613
"299",299,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-ee",0.638216845878136,0.783537606626112,0.483870967741935
"300",300,"bugzilla","Fold-61","Rep-1","SimpleLogistic","R-dd",0.638216845878136,0.609627558320137,0.395161290322581
"301",301,"bugzilla","Fold-61","Rep-1","LMT","R-non-EA",0.712903225806452,0.569829883730828,0.209677419354839
"302",302,"bugzilla","Fold-61","Rep-1","LMT","R-ad",0.712903225806452,0.776998900359588,0.443548387096774
"303",303,"bugzilla","Fold-61","Rep-1","LMT","R-ee",0.712903225806452,0.821178670156835,0.540322580645161
"304",304,"bugzilla","Fold-61","Rep-1","LMT","R-dd",0.712903225806452,0.691903276181972,0.483870967741935
"305",305,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-non-EA",0.51173835125448,0.367983529393295,0.120967741935484
"306",306,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-ad",0.51173835125448,0.763665952105006,0.483870967741935
"307",307,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-ee",0.51173835125448,0.767803388108122,0.491935483870968
"308",308,"bugzilla","Fold-61","Rep-1","RBFNetwork","R-dd",0.51173835125448,0.733110905655873,0.483870967741935
"309",309,"bugzilla","Fold-61","Rep-1","JRip","R-non-EA",0.616636798088411,0.501869367997048,0.17741935483871
"310",310,"bugzilla","Fold-61","Rep-1","JRip","R-ad",0.616636798088411,0.716309254340577,0.395161290322581
"311",311,"bugzilla","Fold-61","Rep-1","JRip","R-ee",0.616636798088411,0.783869254079905,0.5
"312",312,"bugzilla","Fold-61","Rep-1","JRip","R-dd",0.616636798088411,0.623489690537306,0.395161290322581
"313",313,"bugzilla","Fold-61","Rep-1","Logistic","R-non-EA",0.666487455197133,0.507221032742398,0.201612903225806
"314",314,"bugzilla","Fold-61","Rep-1","Logistic","R-ad",0.666487455197133,0.734448369101724,0.395161290322581
"315",315,"bugzilla","Fold-61","Rep-1","Logistic","R-ee",0.666487455197133,0.791366657904378,0.508064516129032
"316",316,"bugzilla","Fold-61","Rep-1","Logistic","R-dd",0.666487455197133,0.620213088116203,0.395161290322581
"317",317,"bugzilla","Fold-61","Rep-1","RandomForest","R-non-EA",0.694504181600956,0.548379731719321,0.225806451612903
"318",318,"bugzilla","Fold-61","Rep-1","RandomForest","R-ad",0.694504181600956,0.729711068083512,0.403225806451613
"319",319,"bugzilla","Fold-61","Rep-1","RandomForest","R-ee",0.694504181600956,0.806501011303757,0.524193548387097
"320",320,"bugzilla","Fold-61","Rep-1","RandomForest","R-dd",0.694504181600956,0.627971460247397,0.395161290322581
"321",321,"bugzilla","Fold-61","Rep-1","SMO","R-non-EA",0.613978494623656,0.494714485107015,0.185483870967742
"322",322,"bugzilla","Fold-61","Rep-1","SMO","R-ad",0.613978494623656,0.616900239322602,0.411290322580645
"323",323,"bugzilla","Fold-61","Rep-1","SMO","R-ee",0.613978494623656,0.616900239322602,0.411290322580645
"324",324,"bugzilla","Fold-61","Rep-1","SMO","R-dd",0.613978494623656,0.616900239322602,0.411290322580645
"325",325,"bugzilla","Fold-61","Rep-1","J48","R-non-EA",0.706391875746714,0.552689334517964,0.169354838709677
"326",326,"bugzilla","Fold-61","Rep-1","J48","R-ad",0.706391875746714,0.767219834871104,0.483870967741935
"327",327,"bugzilla","Fold-61","Rep-1","J48","R-ee",0.706391875746714,0.820205475154792,0.540322580645161
"328",328,"bugzilla","Fold-61","Rep-1","J48","R-dd",0.706391875746714,0.739912393628248,0.5
"329",329,"bugzilla","Fold-61","Rep-1","Ridor","R-non-EA",0.617951015531661,0.524883516316565,0.193548387096774
"330",330,"bugzilla","Fold-61","Rep-1","Ridor","R-ad",0.617951015531661,0.739421265648112,0.475806451612903
"331",331,"bugzilla","Fold-61","Rep-1","Ridor","R-ee",0.617951015531661,0.739421265648112,0.475806451612903
"332",332,"bugzilla","Fold-61","Rep-1","Ridor","R-dd",0.617951015531661,0.739432139330343,0.475806451612903
"333",333,"bugzilla","Fold-61","Rep-1","IBk","R-non-EA",0.698655913978495,0.544780543887025,0.17741935483871
"334",334,"bugzilla","Fold-61","Rep-1","IBk","R-ad",0.698655913978495,0.744577205009044,0.443548387096774
"335",335,"bugzilla","Fold-61","Rep-1","IBk","R-ee",0.698655913978495,0.802749591302341,0.556451612903226
"336",336,"bugzilla","Fold-61","Rep-1","IBk","R-dd",0.698655913978495,0.579947843946618,0.354838709677419
"337",337,"bugzilla","Fold-61","Rep-1","NS.UP","R-unsup",0.452449223416965,0.194421439574876,0
"338",338,"bugzilla","Fold-61","Rep-1","ND.UP","R-unsup",0.442712066905615,0.194821953534192,0
"339",339,"bugzilla","Fold-61","Rep-1","NF.UP","R-unsup",0.404062126642772,0.359507492639969,0
"340",340,"bugzilla","Fold-61","Rep-1","Entropy.UP","R-unsup",0.416816009557945,0.357385312426427,0
"341",341,"bugzilla","Fold-61","Rep-1","LT.UP","R-unsup",0.526612903225806,0.630934538391586,0.338709677419355
"342",342,"bugzilla","Fold-61","Rep-1","FIX.UP","R-unsup",0.461887694145759,0.0619274325318172,0.0645161290322581
"343",343,"bugzilla","Fold-61","Rep-1","NDEV.UP","R-unsup",0.524940262843489,0.635684524973869,0.330645161290323
"344",344,"bugzilla","Fold-61","Rep-1","AGE.UP","R-unsup",0.464023297491039,0.561283165966929,0.217741935483871
"345",345,"bugzilla","Fold-61","Rep-1","NUC.UP","R-unsup",0.410020908004779,0.349670434532845,0.00806451612903226
"346",346,"bugzilla","Fold-61","Rep-1","EXP.UP","R-unsup",0.54481780167264,0.566877675707585,0.274193548387097
"347",347,"bugzilla","Fold-61","Rep-1","REXP.UP","R-unsup",0.540456989247312,0.565335425348491,0.25
"348",348,"bugzilla","Fold-61","Rep-1","SEXP.UP","R-unsup",0.511454599761051,0.569302507109739,0.282258064516129
"349",349,"bugzilla","Fold-71","Rep-1","EALR","EALR",0.637136289395681,0.65464998420633,0.336065573770492
"351",351,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-non-EA",0.657310507531305,0.443139527938669,0.131147540983607
"352",352,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-ad",0.657310507531305,0.60546546198048,0.188524590163934
"353",353,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-ee",0.657310507531305,0.717434592618609,0.508196721311475
"354",354,"bugzilla","Fold-71","Rep-1","NaiveBayes","R-dd",0.657310507531305,0.407081224148997,0.19672131147541
"355",355,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-non-EA",0.718135623979191,0.516043708163533,0.139344262295082
"356",356,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-ad",0.718135623979191,0.770519007049141,0.508196721311475
"357",357,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-ee",0.718135623979191,0.797313005643934,0.581967213114754
"358",358,"bugzilla","Fold-71","Rep-1","SimpleLogistic","R-dd",0.718135623979191,0.606758270084621,0.426229508196721
"359",359,"bugzilla","Fold-71","Rep-1","LMT","R-non-EA",0.715050511160849,0.545307748008793,0.172131147540984
"360",360,"bugzilla","Fold-71","Rep-1","LMT","R-ad",0.715050511160849,0.78575532819483,0.524590163934426
"361",361,"bugzilla","Fold-71","Rep-1","LMT","R-ee",0.715050511160849,0.819705180911439,0.590163934426229
"362",362,"bugzilla","Fold-71","Rep-1","LMT","R-dd",0.715050511160849,0.641736755937629,0.442622950819672
"363",363,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-non-EA",0.491621801463916,0.335978390865815,0.139344262295082
"364",364,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-ad",0.491621801463916,0.721448409689736,0.434426229508197
"365",365,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-ee",0.491621801463916,0.763893154962319,0.565573770491803
"366",366,"bugzilla","Fold-71","Rep-1","RBFNetwork","R-dd",0.491621801463916,0.401325500599514,0.19672131147541
"367",367,"bugzilla","Fold-71","Rep-1","JRip","R-non-EA",0.624992438448975,0.58021523740757,0.237704918032787
"368",368,"bugzilla","Fold-71","Rep-1","JRip","R-ad",0.624992438448975,0.759496284052046,0.5
"369",369,"bugzilla","Fold-71","Rep-1","JRip","R-ee",0.624992438448975,0.786267167808907,0.573770491803279
"370",370,"bugzilla","Fold-71","Rep-1","JRip","R-dd",0.624992438448975,0.653670883701582,0.475409836065574
"371",371,"bugzilla","Fold-71","Rep-1","Logistic","R-non-EA",0.718468332224306,0.515901713822449,0.139344262295082
"372",372,"bugzilla","Fold-71","Rep-1","Logistic","R-ad",0.718468332224306,0.768651616613864,0.483606557377049
"373",373,"bugzilla","Fold-71","Rep-1","Logistic","R-ee",0.718468332224306,0.799236533415223,0.590163934426229
"374",374,"bugzilla","Fold-71","Rep-1","Logistic","R-dd",0.718468332224306,0.622240605362361,0.434426229508197
"375",375,"bugzilla","Fold-71","Rep-1","RandomForest","R-non-EA",0.687027403060916,0.549773964847215,0.213114754098361
"376",376,"bugzilla","Fold-71","Rep-1","RandomForest","R-ad",0.687027403060916,0.748742690426357,0.434426229508197
"377",377,"bugzilla","Fold-71","Rep-1","RandomForest","R-ee",0.687027403060916,0.805672508879707,0.573770491803279
"378",378,"bugzilla","Fold-71","Rep-1","RandomForest","R-dd",0.687027403060916,0.611549752594016,0.426229508196721
"379",379,"bugzilla","Fold-71","Rep-1","SMO","R-non-EA",0.657915431613333,0.532665299791299,0.213114754098361
"380",380,"bugzilla","Fold-71","Rep-1","SMO","R-ad",0.657915431613333,0.661673750947995,0.459016393442623
"381",381,"bugzilla","Fold-71","Rep-1","SMO","R-ee",0.657915431613333,0.661673750947995,0.459016393442623
"382",382,"bugzilla","Fold-71","Rep-1","SMO","R-dd",0.657915431613333,0.661673750947995,0.459016393442623
"383",383,"bugzilla","Fold-71","Rep-1","J48","R-non-EA",0.690354485512068,0.572720909292111,0.180327868852459
"384",384,"bugzilla","Fold-71","Rep-1","J48","R-ad",0.690354485512068,0.761804517693019,0.475409836065574
"385",385,"bugzilla","Fold-71","Rep-1","J48","R-ee",0.690354485512068,0.80619260453082,0.573770491803279
"386",386,"bugzilla","Fold-71","Rep-1","J48","R-dd",0.690354485512068,0.693711633157748,0.467213114754098
"387",387,"bugzilla","Fold-71","Rep-1","Ridor","R-non-EA",0.595336035327566,0.552731078967849,0.221311475409836
"388",388,"bugzilla","Fold-71","Rep-1","Ridor","R-ad",0.595336035327566,0.79039656156533,0.581967213114754
"389",389,"bugzilla","Fold-71","Rep-1","Ridor","R-ee",0.595336035327566,0.79039656156533,0.581967213114754
"390",390,"bugzilla","Fold-71","Rep-1","Ridor","R-dd",0.595336035327566,0.790394910468448,0.581967213114754
"391",391,"bugzilla","Fold-71","Rep-1","IBk","R-non-EA",0.685242877018934,0.529231017786638,0.188524590163934
"392",392,"bugzilla","Fold-71","Rep-1","IBk","R-ad",0.685242877018934,0.757282163248699,0.475409836065574
"393",393,"bugzilla","Fold-71","Rep-1","IBk","R-ee",0.685242877018934,0.809567446313998,0.565573770491803
"394",394,"bugzilla","Fold-71","Rep-1","IBk","R-dd",0.685242877018934,0.621051814543262,0.434426229508197
"395",395,"bugzilla","Fold-71","Rep-1","NS.UP","R-unsup",0.444195753432944,0.17129303975126,0
"396",396,"bugzilla","Fold-71","Rep-1","ND.UP","R-unsup",0.436150263141976,0.22686730801428,0
"397",397,"bugzilla","Fold-71","Rep-1","NF.UP","R-unsup",0.42335611880709,0.4116811796215,0
"398",398,"bugzilla","Fold-71","Rep-1","Entropy.UP","R-unsup",0.440687193757184,0.414980071250616,0
"399",399,"bugzilla","Fold-71","Rep-1","LT.UP","R-unsup",0.526283951364104,0.656347311323632,0.327868852459016
"400",400,"bugzilla","Fold-71","Rep-1","FIX.UP","R-unsup",0.443817675881677,0.053568185319296,0.0573770491803279
"401",401,"bugzilla","Fold-71","Rep-1","NDEV.UP","R-unsup",0.522911499606799,0.608217839325428,0.30327868852459
"402",402,"bugzilla","Fold-71","Rep-1","AGE.UP","R-unsup",0.600084689371484,0.637133498352252,0.344262295081967
"403",403,"bugzilla","Fold-71","Rep-1","NUC.UP","R-unsup",0.436921541346561,0.395074448012431,0.00819672131147541
"404",404,"bugzilla","Fold-71","Rep-1","EXP.UP","R-unsup",0.546155707458714,0.588999071853474,0.262295081967213
"405",405,"bugzilla","Fold-71","Rep-1","REXP.UP","R-unsup",0.540242574556893,0.592185688663308,0.254098360655738
"406",406,"bugzilla","Fold-71","Rep-1","SEXP.UP","R-unsup",0.524953118383643,0.604464895703997,0.278688524590164
"407",407,"bugzilla","Fold-81","Rep-1","EALR","EALR",0.606841294298921,0.629822677195423,0.271186440677966
"409",409,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-non-EA",0.693127889060092,0.492288748699386,0.144067796610169
"410",410,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-ad",0.693127889060092,0.627924434950395,0.26271186440678
"411",411,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-ee",0.693127889060092,0.736949365589797,0.542372881355932
"412",412,"bugzilla","Fold-81","Rep-1","NaiveBayes","R-dd",0.693127889060092,0.434274131819,0.26271186440678
"413",413,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-non-EA",0.708875192604006,0.539720535921659,0.194915254237288
"414",414,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-ad",0.708875192604006,0.748687158587007,0.474576271186441
"415",415,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-ee",0.708875192604006,0.778714374901856,0.533898305084746
"416",416,"bugzilla","Fold-81","Rep-1","SimpleLogistic","R-dd",0.708875192604006,0.616251841537867,0.398305084745763
"417",417,"bugzilla","Fold-81","Rep-1","LMT","R-non-EA",0.752573189522342,0.624811620389913,0.23728813559322
"418",418,"bugzilla","Fold-81","Rep-1","LMT","R-ad",0.752573189522342,0.773464874916246,0.516949152542373
"419",419,"bugzilla","Fold-81","Rep-1","LMT","R-ee",0.752573189522342,0.81250081507052,0.550847457627119
"420",420,"bugzilla","Fold-81","Rep-1","LMT","R-dd",0.752573189522342,0.739046931950985,0.5
"421",421,"bugzilla","Fold-81","Rep-1","RBFNetwork","R-non-EA",0.555516178736518,0.41436589629407,0.169491525423729
"422",422,"bugzilla","Fold-81","Rep-1","RBFNetwork","R-ad",0.555516178736518,0.739028301405438,0.533898305084746
