"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"14218",2618,"jdt","Fold-61","Rep-5","SimpleLogistic","R-ad",0.738860605514507,0.348833583100866,0.0282258064516129
"14219",2619,"jdt","Fold-61","Rep-5","SimpleLogistic","R-ee",0.738860605514507,0.861812698842786,0.671370967741935
"14220",2620,"jdt","Fold-61","Rep-5","SimpleLogistic","R-dd",0.738860605514507,0.631398397750421,0.495967741935484
"14221",2621,"jdt","Fold-61","Rep-5","LMT","R-non-EA",0.74280341980007,0.363549936332924,0.0685483870967742
"14222",2622,"jdt","Fold-61","Rep-5","LMT","R-ad",0.74280341980007,0.370551856002678,0.0685483870967742
"14223",2623,"jdt","Fold-61","Rep-5","LMT","R-ee",0.74280341980007,0.860731315593634,0.675403225806452
"14224",2624,"jdt","Fold-61","Rep-5","LMT","R-dd",0.74280341980007,0.625093866065411,0.487903225806452
"14225",2625,"jdt","Fold-61","Rep-5","RBFNetwork","R-non-EA",0.495293932134036,0.726327182122595,0.445564516129032
"14226",2626,"jdt","Fold-61","Rep-5","RBFNetwork","R-ad",0.495293932134036,0.757074578769716,0.455645161290323
"14227",2627,"jdt","Fold-61","Rep-5","RBFNetwork","R-ee",0.495293932134036,0.857070732293016,0.675403225806452
"14228",2628,"jdt","Fold-61","Rep-5","RBFNetwork","R-dd",0.495293932134036,0.579349681053467,0.387096774193548
"14229",2629,"jdt","Fold-61","Rep-5","JRip","R-non-EA",0.687570561203397,0.374405696908913,0.112903225806452
"14230",2630,"jdt","Fold-61","Rep-5","JRip","R-ad",0.687570561203397,0.553631713648193,0.366935483870968
"14231",2631,"jdt","Fold-61","Rep-5","JRip","R-ee",0.687570561203397,0.859342496341482,0.671370967741935
"14232",2632,"jdt","Fold-61","Rep-5","JRip","R-dd",0.687570561203397,0.632737126481411,0.493951612903226
"14233",2633,"jdt","Fold-61","Rep-5","Logistic","R-non-EA",0.739129599397878,0.344652114846947,0.0161290322580645
"14234",2634,"jdt","Fold-61","Rep-5","Logistic","R-ad",0.739129599397878,0.349286456018097,0.030241935483871
"14235",2635,"jdt","Fold-61","Rep-5","Logistic","R-ee",0.739129599397878,0.861821246034753,0.673387096774194
"14236",2636,"jdt","Fold-61","Rep-5","Logistic","R-dd",0.739129599397878,0.629540027973509,0.493951612903226
"14237",2637,"jdt","Fold-61","Rep-5","RandomForest","R-non-EA",0.750215990162509,0.478710917307197,0.221774193548387
"14238",2638,"jdt","Fold-61","Rep-5","RandomForest","R-ad",0.750215990162509,0.496891550551341,0.221774193548387
"14239",2639,"jdt","Fold-61","Rep-5","RandomForest","R-ee",0.750215990162509,0.86794237537154,0.67741935483871
"14240",2640,"jdt","Fold-61","Rep-5","RandomForest","R-dd",0.750215990162509,0.683819952776233,0.55241935483871
"14241",2641,"jdt","Fold-61","Rep-5","SMO","R-non-EA",0.66500124558744,0.435610315229858,0.133064516129032
"14242",2642,"jdt","Fold-61","Rep-5","SMO","R-ad",0.66500124558744,0.667391532211671,0.534274193548387
"14243",2643,"jdt","Fold-61","Rep-5","SMO","R-ee",0.66500124558744,0.667391602743635,0.534274193548387
"14244",2644,"jdt","Fold-61","Rep-5","SMO","R-dd",0.66500124558744,0.662870266604642,0.534274193548387
"14245",2645,"jdt","Fold-61","Rep-5","J48","R-non-EA",0.722134618850243,0.391340267523371,0.0181451612903226
"14246",2646,"jdt","Fold-61","Rep-5","J48","R-ad",0.722134618850243,0.429937685799388,0.159274193548387
"14247",2647,"jdt","Fold-61","Rep-5","J48","R-ee",0.722134618850243,0.857862543348986,0.673387096774194
"14248",2648,"jdt","Fold-61","Rep-5","J48","R-dd",0.722134618850243,0.645889061493778,0.518145161290323
"14249",2649,"jdt","Fold-61","Rep-5","Ridor","R-non-EA",0.644467935399065,0.44044263968247,0.149193548387097
"14250",2650,"jdt","Fold-61","Rep-5","Ridor","R-ad",0.644467935399065,0.525831565624122,0.377016129032258
"14251",2651,"jdt","Fold-61","Rep-5","Ridor","R-ee",0.644467935399065,0.525831616920096,0.377016129032258
"14252",2652,"jdt","Fold-61","Rep-5","Ridor","R-dd",0.644467935399065,0.510146276326029,0.377016129032258
"14253",2653,"jdt","Fold-61","Rep-5","IBk","R-non-EA",0.717376872356439,0.506393385899742,0.252016129032258
"14254",2654,"jdt","Fold-61","Rep-5","IBk","R-ad",0.717376872356439,0.566389317240626,0.330645161290323
"14255",2655,"jdt","Fold-61","Rep-5","IBk","R-ee",0.717376872356439,0.858522754644929,0.679435483870968
"14256",2656,"jdt","Fold-61","Rep-5","IBk","R-dd",0.717376872356439,0.611068328533515,0.477822580645161
"14257",2657,"jdt","Fold-61","Rep-5","NS.UP","R-unsup",0.491826826243202,0.00658628122141947,0
"14258",2658,"jdt","Fold-61","Rep-5","ND.UP","R-unsup",0.376973063509058,0.570207436817766,0
"14259",2659,"jdt","Fold-61","Rep-5","NF.UP","R-unsup",0.677019176746208,0.669534780565032,0.366935483870968
"14260",2660,"jdt","Fold-61","Rep-5","Entropy.UP","R-unsup",0.607141390075583,0.579534301633383,0.443548387096774
"14261",2661,"jdt","Fold-61","Rep-5","LT.UP","R-unsup",0.624313601814847,0.754826071014433,0.485887096774194
"14262",2662,"jdt","Fold-61","Rep-5","FIX.UP","R-unsup",0.421922868985403,0.105240762850671,0
"14263",2663,"jdt","Fold-61","Rep-5","NDEV.UP","R-unsup",0.536637828225541,0.504637858195146,0.00201612903225806
"14264",2664,"jdt","Fold-61","Rep-5","AGE.UP","R-unsup",0.550731848875791,0.627609792513803,0.280241935483871
"14265",2665,"jdt","Fold-61","Rep-5","NUC.UP","R-unsup",0.637232927501511,0.616238718998547,0.477822580645161
"14266",2666,"jdt","Fold-61","Rep-5","EXP.UP","R-unsup",0.538940508623705,0.613384854598933,0.284274193548387
"14267",2667,"jdt","Fold-61","Rep-5","REXP.UP","R-unsup",0.555146727550274,0.65430176144363,0.282258064516129
"14268",2668,"jdt","Fold-61","Rep-5","SEXP.UP","R-unsup",0.564422378700985,0.646920918397968,0.32258064516129
"14269",2669,"jdt","Fold-71","Rep-5","EALR","EALR",0.494770531080639,0.321197576587737,0.166320166320166
"14271",2671,"jdt","Fold-71","Rep-5","NaiveBayes","R-non-EA",0.686460711485245,0.140570120165759,0.0249480249480249
"14272",2672,"jdt","Fold-71","Rep-5","NaiveBayes","R-ad",0.686460711485245,0.688668228889156,0.191268191268191
"14273",2673,"jdt","Fold-71","Rep-5","NaiveBayes","R-ee",0.686460711485245,0.937577780079655,0.883575883575884
"14274",2674,"jdt","Fold-71","Rep-5","NaiveBayes","R-dd",0.686460711485245,0.508094115261687,0.496881496881497
"14275",2675,"jdt","Fold-71","Rep-5","SimpleLogistic","R-non-EA",0.727375295579417,0.140850565509606,0.00207900207900208
"14276",2676,"jdt","Fold-71","Rep-5","SimpleLogistic","R-ad",0.727375295579417,0.684542032283808,0.126819126819127
"14277",2677,"jdt","Fold-71","Rep-5","SimpleLogistic","R-ee",0.727375295579417,0.942825923526192,0.88981288981289
"14278",2678,"jdt","Fold-71","Rep-5","SimpleLogistic","R-dd",0.727375295579417,0.624901239090481,0.615384615384615
"14279",2679,"jdt","Fold-71","Rep-5","LMT","R-non-EA",0.740974159031078,0.176588462133161,0.00415800415800416
"14280",2680,"jdt","Fold-71","Rep-5","LMT","R-ad",0.740974159031078,0.726003489648188,0.224532224532225
"14281",2681,"jdt","Fold-71","Rep-5","LMT","R-ee",0.740974159031078,0.944637682932455,0.898128898128898
"14282",2682,"jdt","Fold-71","Rep-5","LMT","R-dd",0.740974159031078,0.630317707360992,0.61954261954262
"14283",2683,"jdt","Fold-71","Rep-5","RBFNetwork","R-non-EA",0.516642897899031,0.846198895724756,0.659043659043659
"14284",2684,"jdt","Fold-71","Rep-5","RBFNetwork","R-ad",0.516642897899031,0.874882081877785,0.702702702702703
"14285",2685,"jdt","Fold-71","Rep-5","RBFNetwork","R-ee",0.516642897899031,0.940931500976665,0.885654885654886
"14286",2686,"jdt","Fold-71","Rep-5","RBFNetwork","R-dd",0.516642897899031,0.765932020854452,0.553014553014553
"14287",2687,"jdt","Fold-71","Rep-5","JRip","R-non-EA",0.697178419455161,0.366869545621841,0.311850311850312
"14288",2688,"jdt","Fold-71","Rep-5","JRip","R-ad",0.697178419455161,0.757765366415359,0.334719334719335
"14289",2689,"jdt","Fold-71","Rep-5","JRip","R-ee",0.697178419455161,0.943106371735771,0.9002079002079
"14290",2690,"jdt","Fold-71","Rep-5","JRip","R-dd",0.697178419455161,0.651880817859605,0.638253638253638
"14291",2691,"jdt","Fold-71","Rep-5","Logistic","R-non-EA",0.730039165760461,0.141927468989759,0.00415800415800416
"14292",2692,"jdt","Fold-71","Rep-5","Logistic","R-ad",0.730039165760461,0.68516259655227,0.130977130977131
"14293",2693,"jdt","Fold-71","Rep-5","Logistic","R-ee",0.730039165760461,0.942891442938691,0.88981288981289
"14294",2694,"jdt","Fold-71","Rep-5","Logistic","R-dd",0.730039165760461,0.623470371022044,0.613305613305613
"14295",2695,"jdt","Fold-71","Rep-5","RandomForest","R-non-EA",0.740413433740225,0.296419920927911,0.158004158004158
"14296",2696,"jdt","Fold-71","Rep-5","RandomForest","R-ad",0.740413433740225,0.764710595265595,0.417879417879418
"14297",2697,"jdt","Fold-71","Rep-5","RandomForest","R-ee",0.740413433740225,0.945260923320108,0.893970893970894
"14298",2698,"jdt","Fold-71","Rep-5","RandomForest","R-dd",0.740413433740225,0.667657903734656,0.656964656964657
"14299",2699,"jdt","Fold-71","Rep-5","SMO","R-non-EA",0.682496869935535,0.512900021932455,0.280665280665281
"14300",2700,"jdt","Fold-71","Rep-5","SMO","R-ad",0.682496869935535,0.817886991866466,0.615384615384615
"14301",2701,"jdt","Fold-71","Rep-5","SMO","R-ee",0.682496869935535,0.627389025290604,0.615384615384615
"14302",2702,"jdt","Fold-71","Rep-5","SMO","R-dd",0.682496869935535,0.624347923154702,0.615384615384615
"14303",2703,"jdt","Fold-71","Rep-5","J48","R-non-EA",0.698039059668108,0.289998801621157,0.195426195426195
"14304",2704,"jdt","Fold-71","Rep-5","J48","R-ad",0.698039059668108,0.739367851989128,0.334719334719335
"14305",2705,"jdt","Fold-71","Rep-5","J48","R-ee",0.698039059668108,0.926971803471668,0.885654885654886
"14306",2706,"jdt","Fold-71","Rep-5","J48","R-dd",0.698039059668108,0.561763846143784,0.544698544698545
"14307",2707,"jdt","Fold-71","Rep-5","Ridor","R-non-EA",0.638320626053698,0.646325191059246,0.384615384615385
"14308",2708,"jdt","Fold-71","Rep-5","Ridor","R-ad",0.638320626053698,0.891971864071226,0.796257796257796
"14309",2709,"jdt","Fold-71","Rep-5","Ridor","R-ee",0.638320626053698,0.810830335764409,0.796257796257796
"14310",2710,"jdt","Fold-71","Rep-5","Ridor","R-dd",0.638320626053698,0.810592077909597,0.796257796257796
"14311",2711,"jdt","Fold-71","Rep-5","IBk","R-non-EA",0.704663030963325,0.346161625329446,0.207900207900208
"14312",2712,"jdt","Fold-71","Rep-5","IBk","R-ad",0.704663030963325,0.802427266447737,0.496881496881497
"14313",2713,"jdt","Fold-71","Rep-5","IBk","R-ee",0.704663030963325,0.933134767946231,0.88981288981289
"14314",2714,"jdt","Fold-71","Rep-5","IBk","R-dd",0.704663030963325,0.603774824825972,0.58004158004158
"14315",2715,"jdt","Fold-71","Rep-5","NS.UP","R-unsup",0.491345992327347,0.0470258912659277,0
"14316",2716,"jdt","Fold-71","Rep-5","ND.UP","R-unsup",0.372206319703866,0.824183243369445,0.77962577962578
"14317",2717,"jdt","Fold-71","Rep-5","NF.UP","R-unsup",0.662709965948435,0.86591362552989,0.77962577962578
"14318",2718,"jdt","Fold-71","Rep-5","Entropy.UP","R-unsup",0.608030239041034,0.707158326379311,0.602910602910603
"14319",2719,"jdt","Fold-71","Rep-5","LT.UP","R-unsup",0.617521424194633,0.895490974025882,0.775467775467775
"14320",2720,"jdt","Fold-71","Rep-5","FIX.UP","R-unsup",0.41242484274869,0.0495392233180194,0
"14321",2721,"jdt","Fold-71","Rep-5","NDEV.UP","R-unsup",0.542158788969388,0.556062604499035,0.471933471933472
"14322",2722,"jdt","Fold-71","Rep-5","AGE.UP","R-unsup",0.562074908002288,0.883488425429634,0.765072765072765
"14323",2723,"jdt","Fold-71","Rep-5","NUC.UP","R-unsup",0.638786480297766,0.836882568795396,0.627858627858628
"14324",2724,"jdt","Fold-71","Rep-5","EXP.UP","R-unsup",0.516165822348354,0.757726773636445,0.467775467775468
"14325",2725,"jdt","Fold-71","Rep-5","REXP.UP","R-unsup",0.533860122672684,0.823243777999418,0.517671517671518
"14326",2726,"jdt","Fold-71","Rep-5","SEXP.UP","R-unsup",0.550912428243145,0.766606812302882,0.548856548856549
"14327",2727,"jdt","Fold-81","Rep-5","EALR","EALR",0.506726945535085,0.550554523395376,0.267045454545455
"14329",2729,"jdt","Fold-81","Rep-5","NaiveBayes","R-non-EA",0.682616656599215,0.346874148801373,0.0454545454545455
"14330",2730,"jdt","Fold-81","Rep-5","NaiveBayes","R-ad",0.682616656599215,0.376295333527626,0.128787878787879
"14331",2731,"jdt","Fold-81","Rep-5","NaiveBayes","R-ee",0.682616656599215,0.867733826938702,0.678030303030303
"14332",2732,"jdt","Fold-81","Rep-5","NaiveBayes","R-dd",0.682616656599215,0.537189635132046,0.412878787878788
"14333",2733,"jdt","Fold-81","Rep-5","SimpleLogistic","R-non-EA",0.721616706936474,0.377116051452816,0.0511363636363636
"14334",2734,"jdt","Fold-81","Rep-5","SimpleLogistic","R-ad",0.721616706936474,0.385346982427885,0.0776515151515152
"14335",2735,"jdt","Fold-81","Rep-5","SimpleLogistic","R-ee",0.721616706936474,0.880636662874236,0.71780303030303
"14336",2736,"jdt","Fold-81","Rep-5","SimpleLogistic","R-dd",0.721616706936474,0.640553475087359,0.524621212121212
"14337",2737,"jdt","Fold-81","Rep-5","LMT","R-non-EA",0.734243808517064,0.423670385548135,0.164772727272727
"14338",2738,"jdt","Fold-81","Rep-5","LMT","R-ad",0.734243808517064,0.436861833232568,0.166666666666667
"14339",2739,"jdt","Fold-81","Rep-5","LMT","R-ee",0.734243808517064,0.881276184527908,0.727272727272727
"14340",2740,"jdt","Fold-81","Rep-5","LMT","R-dd",0.734243808517064,0.641388643306953,0.522727272727273
"14341",2741,"jdt","Fold-81","Rep-5","RBFNetwork","R-non-EA",0.624886741165811,0.405143274893931,0.195075757575758
"14342",2742,"jdt","Fold-81","Rep-5","RBFNetwork","R-ad",0.624886741165811,0.605889614216593,0.443181818181818
"14343",2743,"jdt","Fold-81","Rep-5","RBFNetwork","R-ee",0.624886741165811,0.874885874462717,0.723484848484849
"14344",2744,"jdt","Fold-81","Rep-5","RBFNetwork","R-dd",0.624886741165811,0.578132286667789,0.454545454545455
"14345",2745,"jdt","Fold-81","Rep-5","JRip","R-non-EA",0.67636382512836,0.467264298948468,0.212121212121212
"14346",2746,"jdt","Fold-81","Rep-5","JRip","R-ad",0.67636382512836,0.669076315607218,0.53219696969697
"14347",2747,"jdt","Fold-81","Rep-5","JRip","R-ee",0.67636382512836,0.878415719910736,0.71969696969697
"14348",2748,"jdt","Fold-81","Rep-5","JRip","R-dd",0.67636382512836,0.651783669563918,0.53219696969697
"14349",2749,"jdt","Fold-81","Rep-5","Logistic","R-non-EA",0.721563852813853,0.37710315233472,0.053030303030303
"14350",2750,"jdt","Fold-81","Rep-5","Logistic","R-ad",0.721563852813853,0.385283456284321,0.0776515151515152
"14351",2751,"jdt","Fold-81","Rep-5","Logistic","R-ee",0.721563852813853,0.880697991590687,0.71780303030303
"14352",2752,"jdt","Fold-81","Rep-5","Logistic","R-dd",0.721563852813853,0.63724581226211,0.520833333333333
"14353",2753,"jdt","Fold-81","Rep-5","RandomForest","R-non-EA",0.737466336957616,0.533361569523853,0.212121212121212
"14354",2754,"jdt","Fold-81","Rep-5","RandomForest","R-ad",0.737466336957616,0.543407344704242,0.221590909090909
"14355",2755,"jdt","Fold-81","Rep-5","RandomForest","R-ee",0.737466336957616,0.88422854259199,0.727272727272727
"14356",2756,"jdt","Fold-81","Rep-5","RandomForest","R-dd",0.737466336957616,0.673070647879629,0.553030303030303
"14357",2757,"jdt","Fold-81","Rep-5","SMO","R-non-EA",0.646887898922783,0.47971662973747,0.21969696969697
"14358",2758,"jdt","Fold-81","Rep-5","SMO","R-ad",0.646887898922783,0.661797151116213,0.539772727272727
"14359",2759,"jdt","Fold-81","Rep-5","SMO","R-ee",0.646887898922783,0.661796251678639,0.539772727272727
"14360",2760,"jdt","Fold-81","Rep-5","SMO","R-dd",0.646887898922783,0.65576127869222,0.539772727272727
"14361",2761,"jdt","Fold-81","Rep-5","J48","R-non-EA",0.71237981979261,0.456465888381833,0.0321969696969697
"14362",2762,"jdt","Fold-81","Rep-5","J48","R-ad",0.71237981979261,0.480753735127861,0.0435606060606061
"14363",2763,"jdt","Fold-81","Rep-5","J48","R-ee",0.71237981979261,0.880751618534396,0.727272727272727
"14364",2764,"jdt","Fold-81","Rep-5","J48","R-dd",0.71237981979261,0.637492139711816,0.507575757575758
"14365",2765,"jdt","Fold-81","Rep-5","Ridor","R-non-EA",0.641656599214739,0.512540284450312,0.242424242424242
"14366",2766,"jdt","Fold-81","Rep-5","Ridor","R-ad",0.641656599214739,0.579161738709332,0.399621212121212
"14367",2767,"jdt","Fold-81","Rep-5","Ridor","R-ee",0.641656599214739,0.579161738709332,0.399621212121212
"14368",2768,"jdt","Fold-81","Rep-5","Ridor","R-dd",0.641656599214739,0.563282378388352,0.399621212121212
"14369",2769,"jdt","Fold-81","Rep-5","IBk","R-non-EA",0.69680861773885,0.504677487421335,0.172348484848485
"14370",2770,"jdt","Fold-81","Rep-5","IBk","R-ad",0.69680861773885,0.552631427175407,0.238636363636364
"14371",2771,"jdt","Fold-81","Rep-5","IBk","R-ee",0.69680861773885,0.873884547308264,0.71780303030303
"14372",2772,"jdt","Fold-81","Rep-5","IBk","R-dd",0.69680861773885,0.634338636176458,0.511363636363636
"14373",2773,"jdt","Fold-81","Rep-5","NS.UP","R-unsup",0.48788822611497,0.00974609552110783,0
"14374",2774,"jdt","Fold-81","Rep-5","ND.UP","R-unsup",0.376436814154837,0.533759734894998,0
"14375",2775,"jdt","Fold-81","Rep-5","NF.UP","R-unsup",0.677277446390819,0.644732569021564,0.0738636363636364
"14376",2776,"jdt","Fold-81","Rep-5","Entropy.UP","R-unsup",0.608776930433907,0.541415699116246,0.0454545454545455
"14377",2777,"jdt","Fold-81","Rep-5","LT.UP","R-unsup",0.623316847880801,0.751434711950946,0.488636363636364
"14378",2778,"jdt","Fold-81","Rep-5","FIX.UP","R-unsup",0.432730544649149,0.0878500175813144,0
"14379",2779,"jdt","Fold-81","Rep-5","NDEV.UP","R-unsup",0.537427010973523,0.536933516243158,0.234848484848485
"14380",2780,"jdt","Fold-81","Rep-5","AGE.UP","R-unsup",0.563257261149703,0.729844606999977,0.439393939393939
"14381",2781,"jdt","Fold-81","Rep-5","NUC.UP","R-unsup",0.653382034632035,0.610994886403008,0.0189393939393939
"14382",2782,"jdt","Fold-81","Rep-5","EXP.UP","R-unsup",0.518176784455854,0.561051029925375,0.238636363636364
"14383",2783,"jdt","Fold-81","Rep-5","REXP.UP","R-unsup",0.532097239001309,0.605284502666263,0.223484848484848
"14384",2784,"jdt","Fold-81","Rep-5","SEXP.UP","R-unsup",0.53779195610591,0.599473662004897,0.287878787878788
"14385",2785,"jdt","Fold-91","Rep-5","EALR","EALR",0.492864933148952,0.473640811989597,0.086105675146771
"14387",2787,"jdt","Fold-91","Rep-5","NaiveBayes","R-non-EA",0.687147052909981,0.293726773688178,0.0410958904109589
"14388",2788,"jdt","Fold-91","Rep-5","NaiveBayes","R-ad",0.687147052909981,0.33154722350518,0.111545988258317
"14389",2789,"jdt","Fold-91","Rep-5","NaiveBayes","R-ee",0.687147052909981,0.858982876264522,0.698630136986301
"14390",2790,"jdt","Fold-91","Rep-5","NaiveBayes","R-dd",0.687147052909981,0.520021832136015,0.414872798434442
"14391",2791,"jdt","Fold-91","Rep-5","SimpleLogistic","R-non-EA",0.725817285655454,0.298868123868546,0.00195694716242661
"14392",2792,"jdt","Fold-91","Rep-5","SimpleLogistic","R-ad",0.725817285655454,0.302834536217455,0.0273972602739726
"14393",2793,"jdt","Fold-91","Rep-5","SimpleLogistic","R-ee",0.725817285655454,0.868976387086707,0.706457925636008
"14394",2794,"jdt","Fold-91","Rep-5","SimpleLogistic","R-dd",0.725817285655454,0.640745400510911,0.534246575342466
"14395",2795,"jdt","Fold-91","Rep-5","LMT","R-non-EA",0.723829306625239,0.388340432221118,0.076320939334638
"14396",2796,"jdt","Fold-91","Rep-5","LMT","R-ad",0.723829306625239,0.399644897456954,0.086105675146771
"14397",2797,"jdt","Fold-91","Rep-5","LMT","R-ee",0.723829306625239,0.868722196205168,0.700587084148728
"14398",2798,"jdt","Fold-91","Rep-5","LMT","R-dd",0.723829306625239,0.654758651472206,0.536203522504892
"14399",2799,"jdt","Fold-91","Rep-5","RBFNetwork","R-non-EA",0.505718591385941,0.745019402506007,0.452054794520548
"14400",2800,"jdt","Fold-91","Rep-5","RBFNetwork","R-ad",0.505718591385941,0.76442064264463,0.463796477495108
"14401",2801,"jdt","Fold-91","Rep-5","RBFNetwork","R-ee",0.505718591385941,0.865652243085308,0.681017612524462
"14402",2802,"jdt","Fold-91","Rep-5","RBFNetwork","R-dd",0.505718591385941,0.608816154234946,0.422700587084149
